STATIONS_ID,BEZUGSDATUM_SYNOP,MESSZEITPUNKT,QN_1,AE_GB_POS,AE_GL_POS,AE_GPM,AE_P,AE_TT,AE_RF,AE_TD,AE_FF,AE_DD,eor
4928,2021060112,590,-999,48.83,9.17,3615,656,-2.4,16,-25.1,2.3,133,eor
4928,2021060112,592,-999,48.83,9.17,3625,655.2,-2.5,15,-25.3,2.2,129,eor
4928,2021060112,594,-999,48.83,9.17,3635,654.3,-2.5,15,-25.9,2,124,eor
4928,2021060112,596,-999,48.83,9.17,3648,653.4,-2.6,15,-25.9,1.9,120,eor
4928,2021060112,598,-999,48.83,9.17,3661,652.5,-2.7,15,-25.6,1.8,116,eor
4928,2021060112,600,-999,48.83,9.17,3671,651.6,-2.8,16,-25.4,1.6,112,eor
4928,2021060112,602,-999,48.83,9.17,3680,650.9,-2.8,16,-25.3,1.5,107,eor
4928,2021060112,604,-999,48.83,9.17,3687,650.2,-2.9,16,-25.2,1.3,102,eor
4928,2021060112,606,-999,48.83,9.17,3694,649.6,-2.9,16,-25.2,1.2,96,eor
4928,2021060112,608,-999,48.83,9.17,3702,648.9,-3,16,-25.4,1.1,89,eor
4928,2021060112,610,-999,48.83,9.17,3711,648.1,-3.1,15,-26.5,1,81,eor
4928,2021060112,612,-999,48.83,9.17,3724,647.2,-3.1,13,-27.5,1,72,eor
4928,2021060112,614,-999,48.83,9.17,3736,646.2,-3.2,13,-27.6,1,64,eor
4928,2021060112,616,-999,48.83,9.17,3747,645.3,-3.2,14,-27.1,1.1,58,eor
4928,2021060112,618,-999,48.83,9.17,3759,644.5,-3.3,15,-26.5,1.1,53,eor
4928,2021060112,620,-999,48.83,9.17,3768,643.7,-3.3,15,-26.6,1.2,50,eor
4928,2021060112,622,-999,48.83,9.17,3775,643,-3.3,14,-26.8,1.4,49,eor
4928,2021060112,624,-999,48.83,9.17,3782,642.4,-3.3,14,-27,1.5,48,eor
4928,2021060112,626,-999,48.83,9.17,3790,641.7,-3.4,14,-27.1,1.6,47,eor
4928,2021060112,628,-999,48.83,9.17,3799,641,-3.4,14,-27.1,1.6,47,eor
4928,2021060112,630,-999,48.83,9.17,3809,640.2,-3.5,13,-27.6,1.7,46,eor
4928,2021060112,632,-999,48.83,9.17,3820,639.4,-3.5,12,-29.1,1.7,45,eor
4928,2021060112,634,-999,48.83,9.17,3830,638.6,-3.6,10,-30.4,1.7,43,eor
4928,2021060112,636,-999,48.83,9.17,3840,637.8,-3.6,10,-30.5,1.7,40,eor
4928,2021060112,638,-999,48.83,9.17,3849,637,-3.7,11,-29.7,1.6,35,eor
4928,2021060112,640,-999,48.83,9.17,3859,636.2,-3.8,12,-29,1.6,30,eor
4928,2021060112,642,-999,48.83,9.17,3870,635.3,-3.9,13,-28.3,1.5,23,eor
4928,2021060112,644,-999,48.83,9.17,3881,634.4,-4,14,-28,1.5,16,eor
4928,2021060112,646,-999,48.83,9.17,3894,633.5,-4.1,14,-27.7,1.5,8,eor
4928,2021060112,648,-999,48.83,9.17,3903,632.8,-4.1,14,-27.8,1.6,2,eor
4928,2021060112,650,-999,48.83,9.17,3911,632.1,-4.2,14,-27.8,1.6,356,eor
4928,2021060112,652,-999,48.83,9.17,3918,631.4,-4.3,14,-27.6,1.7,352,eor
4928,2021060112,654,-999,48.83,9.17,3926,630.8,-4.3,15,-27.3,1.7,349,eor
4928,2021060112,656,-999,48.83,9.17,3934,630.2,-4.3,15,-27.5,1.8,348,eor
4928,2021060112,658,-999,48.83,9.17,3941,629.6,-4.3,15,-27.4,1.8,348,eor
4928,2021060112,660,-999,48.83,9.17,3948,629,-4.4,15,-27.4,1.9,349,eor
4928,2021060112,662,-999,48.83,9.17,3958,628.3,-4.4,14,-28.2,1.9,351,eor
4928,2021060112,664,-999,48.83,9.17,3966,627.6,-4.4,13,-29.1,1.9,353,eor
4928,2021060112,666,-999,48.83,9.17,3975,626.8,-4.5,13,-29.2,1.9,355,eor
4928,2021060112,668,-999,48.83,9.17,3986,626.1,-4.6,12,-29.7,1.8,357,eor
4928,2021060112,670,-999,48.83,9.17,3997,625.3,-4.7,12,-29.8,1.8,359,eor
4928,2021060112,672,-999,48.83,9.17,4005,624.5,-4.7,12,-29.9,1.7,1,eor
4928,2021060112,674,-999,48.83,9.17,4012,623.8,-4.8,12,-29.9,1.7,3,eor
4928,2021060112,676,-999,48.83,9.17,4023,622.9,-4.9,12,-30,1.6,5,eor
4928,2021060112,678,-999,48.83,9.17,4038,622,-5,12,-30.1,1.5,8,eor
4928,2021060112,680,-999,48.83,9.17,4049,621.2,-5.1,12,-30.3,1.3,10,eor
4928,2021060112,682,-999,48.83,9.17,4057,620.5,-5.1,12,-30.5,1.2,14,eor
4928,2021060112,684,-999,48.83,9.17,4065,619.8,-5.2,12,-30.7,1.1,18,eor
4928,2021060112,686,-999,48.83,9.17,4073,619.2,-5.3,11,-30.9,1,24,eor
4928,2021060112,688,-999,48.83,9.17,4080,618.6,-5.3,11,-31.1,1,31,eor
4928,2021060112,690,-999,48.83,9.17,4088,618,-5.4,11,-31.2,0.9,39,eor
4928,2021060112,692,-999,48.83,9.17,4094,617.4,-5.5,11,-31.7,1,46,eor
4928,2021060112,694,-999,48.83,9.17,4102,616.8,-5.5,10,-32.6,1,52,eor
4928,2021060112,696,-999,48.83,9.17,4111,616.1,-5.5,9,-33.2,1.1,57,eor
4928,2021060112,698,-999,48.83,9.17,4120,615.5,-5.6,9,-33.5,1.1,59,eor
4928,2021060112,700,-999,48.83,9.17,4128,614.8,-5.6,9,-33.7,1.2,60,eor
4928,2021060112,702,-999,48.83,9.17,4137,614,-5.7,9,-33.8,1.3,60,eor
4928,2021060112,704,-999,48.83,9.17,4147,613.2,-5.8,9,-33.6,1.3,59,eor
4928,2021060112,706,-999,48.83,9.17,4158,612.4,-5.9,10,-33,1.3,58,eor
4928,2021060112,708,-999,48.83,9.17,4171,611.5,-6,11,-32.2,1.3,55,eor
4928,2021060112,710,-999,48.83,9.17,4183,610.7,-6.1,11,-31.8,1.3,53,eor
4928,2021060112,712,-999,48.83,9.17,4191,609.9,-6.1,12,-31.1,1.3,49,eor
4928,2021060112,714,-999,48.83,9.17,4200,609.1,-6.2,13,-30.1,1.3,45,eor
4928,2021060112,716,-999,48.83,9.17,4212,608.2,-6.3,14,-29.6,1.3,41,eor
4928,2021060112,718,-999,48.83,9.17,4224,607.3,-6.4,13,-30.2,1.2,35,eor
4928,2021060112,720,-999,48.83,9.17,4236,606.3,-6.5,12,-31.2,1.3,30,eor
4928,2021060112,722,-999,48.83,9.17,4250,605.3,-6.6,11,-32.4,1.3,24,eor
4928,2021060112,724,-999,48.83,9.17,4263,604.3,-6.6,10,-33.8,1.4,19,eor
4928,2021060112,726,-999,48.83,9.17,4276,603.4,-6.7,9,-34.8,1.5,14,eor
4928,2021060112,728,-999,48.83,9.17,4287,602.5,-6.8,8,-35.2,1.6,10,eor
4928,2021060112,730,-999,48.83,9.17,4296,601.7,-6.8,9,-35,1.8,6,eor
4928,2021060112,732,-999,48.83,9.17,4305,601,-6.9,9,-34.9,2,3,eor
4928,2021060112,734,-999,48.83,9.17,4315,600.2,-7,9,-34.8,2.2,1,eor
4928,2021060112,736,-999,48.83,9.17,4326,599.3,-7.1,9,-34.6,2.3,359,eor
4928,2021060112,738,-999,48.83,9.17,4340,598.4,-7.2,10,-33.9,2.5,357,eor
4928,2021060112,740,-999,48.83,9.17,4352,597.6,-7.2,10,-33.4,2.7,355,eor
4928,2021060112,742,-999,48.83,9.17,4361,596.8,-7.3,10,-33.5,2.8,354,eor
4928,2021060112,744,-999,48.83,9.17,4371,596,-7.4,10,-33.5,2.9,353,eor
4928,2021060112,746,-999,48.83,9.17,4379,595.3,-7.4,11,-33.3,3,352,eor
4928,2021060112,748,-999,48.83,9.17,4389,594.7,-7.5,12,-32.3,3.1,352,eor
4928,2021060112,750,-999,48.83,9.17,4397,594,-7.6,12,-31.8,3.1,352,eor
4928,2021060112,752,-999,48.83,9.17,4404,593.3,-7.6,11,-33.2,3.1,352,eor
4928,2021060112,754,-999,48.83,9.17,4413,592.6,-7.7,11,-33.5,3.1,352,eor
4928,2021060112,756,-999,48.83,9.17,4423,591.9,-7.8,11,-33.6,3.1,353,eor
4928,2021060112,758,-999,48.83,9.17,4434,591,-7.9,10,-34.1,3.1,354,eor
4928,2021060112,760,-999,48.83,9.17,4447,590.1,-8,10,-34.8,3.1,355,eor
4928,2021060112,762,-999,48.83,9.17,4460,589.2,-8.1,9,-35,3.1,356,eor
4928,2021060112,764,-999,48.83,9.17,4474,588.2,-8.2,9,-35.1,3.1,357,eor
4928,2021060112,766,-999,48.83,9.17,4485,587.3,-8.3,10,-34.9,3.2,358,eor
4928,2021060112,768,-999,48.83,9.17,4497,586.3,-8.4,10,-34.8,3.3,359,eor
4928,2021060112,770,-999,48.83,9.17,4510,585.4,-8.5,10,-34.8,3.3,359,eor
4928,2021060112,772,-999,48.83,9.17,4524,584.5,-8.7,10,-34.8,3.4,359,eor
4928,2021060112,774,-999,48.83,9.17,4536,583.6,-8.8,10,-34.8,3.5,359,eor
4928,2021060112,776,-999,48.83,9.17,4545,582.8,-8.8,10,-34.8,3.6,359,eor
4928,2021060112,778,-999,48.83,9.17,4553,582.2,-8.9,10,-34.8,3.6,358,eor
4928,2021060112,780,-999,48.83,9.17,4561,581.5,-9,11,-34.6,3.7,358,eor
4928,2021060112,782,-999,48.83,9.17,4569,580.9,-9.1,11,-34.5,3.8,357,eor
4928,2021060112,784,-999,48.83,9.17,4578,580.3,-9.1,11,-34.2,3.9,356,eor
4928,2021060112,786,-999,48.83,9.17,4587,579.6,-9.2,11,-34,4,356,eor
4928,2021060112,788,-999,48.83,9.17,4595,578.8,-9.3,12,-33.9,4.1,355,eor
4928,2021060112,790,-999,48.83,9.17,4608,577.9,-9.4,12,-33.8,4.2,355,eor
4928,2021060112,792,-999,48.83,9.17,4622,577,-9.5,12,-33.9,4.2,355,eor
4928,2021060112,794,-999,48.83,9.17,4634,576.1,-9.7,12,-33.8,4.3,355,eor
4928,2021060112,796,-999,48.83,9.17,4646,575.3,-9.7,13,-33.3,4.4,356,eor
4928,2021060112,798,-999,48.83,9.17,4656,574.5,-9.8,13,-32.8,4.6,356,eor
4928,2021060112,800,-999,48.83,9.17,4664,573.8,-9.9,14,-32.6,4.7,357,eor
4928,2021060112,802,-999,48.83,9.17,4672,573.2,-9.9,14,-32.4,4.8,358,eor
4928,2021060112,804,-999,48.83,9.17,4681,572.4,-10,15,-32.1,4.9,360,eor
4928,2021060112,806,-999,48.83,9.17,4694,571.6,-10.2,15,-31.8,5.1,1,eor
4928,2021060112,808,-999,48.83,9.17,4707,570.8,-10.3,16,-31.2,5.2,2,eor
4928,2021060112,810,-999,48.83,9.17,4717,570,-10.3,17,-30.8,5.4,3,eor
4928,2021060112,812,-999,48.83,9.17,4724,569.3,-10.3,16,-31.3,5.6,4,eor
4928,2021060112,814,-999,48.83,9.17,4734,568.6,-10.4,16,-31.7,5.7,5,eor
4928,2021060112,816,-999,48.83,9.17,4745,567.8,-10.5,15,-31.9,5.9,6,eor
4928,2021060112,818,-999,48.83,9.17,4756,567,-10.6,15,-32.3,6,6,eor
4928,2021060112,820,-999,48.83,9.17,4768,566.2,-10.6,15,-32.7,6.1,6,eor
4928,2021060112,822,-999,48.83,9.17,4780,565.3,-10.7,14,-33,6.2,6,eor
4928,2021060112,824,-999,48.83,9.17,4790,564.5,-10.8,14,-33.3,6.3,5,eor
4928,2021060112,826,-999,48.83,9.17,4801,563.8,-10.9,13,-33.7,6.3,5,eor
4928,2021060112,828,-999,48.83,9.17,4810,563.1,-11,13,-34.1,6.3,4,eor
4928,2021060112,830,-999,48.83,9.17,4818,562.4,-11,12,-34.6,6.3,3,eor
4928,2021060112,832,-999,48.83,9.17,4828,561.7,-11,11,-35.5,6.3,3,eor
4928,2021060112,834,-999,48.83,9.17,4838,561.1,-11.1,10,-37,6.3,2,eor
4928,2021060112,836,-999,48.83,9.17,4847,560.4,-11.1,10,-37.2,6.3,1,eor
4928,2021060112,838,-999,48.83,9.17,4854,559.8,-11.1,9,-37.5,6.2,360,eor
4928,2021060112,840,-999,48.83,9.17,4863,559.1,-11.2,9,-38.1,6.2,359,eor
4928,2021060112,842,-999,48.83,9.17,4872,558.4,-11.3,9,-38,6.1,358,eor
4928,2021060112,844,-999,48.83,9.17,4883,557.7,-11.4,10,-37.5,6.1,357,eor
4928,2021060112,846,-999,48.83,9.17,4894,556.9,-11.5,10,-36.9,6,355,eor
4928,2021060112,848,-999,48.83,9.17,4905,556.2,-11.6,11,-36.3,6,354,eor
4928,2021060112,850,-999,48.83,9.17,4914,555.5,-11.6,12,-35.9,5.9,353,eor
4928,2021060112,852,-999,48.83,9.17,4923,554.7,-11.7,12,-35.5,5.9,351,eor
4928,2021060112,854,-999,48.83,9.17,4934,554,-11.8,13,-34.9,5.9,350,eor
4928,2021060112,856,-999,48.83,9.17,4946,553.1,-11.9,13,-34.7,5.9,349,eor
4928,2021060112,858,-999,48.83,9.17,4958,552.3,-12,13,-34.8,5.9,348,eor
4928,2021060112,860,-999,48.83,9.17,4969,551.6,-12.1,13,-34.8,5.9,348,eor
4928,2021060112,862,-999,48.83,9.17,4979,550.9,-12.1,13,-34.9,5.9,347,eor
4928,2021060112,864,-999,48.83,9.17,4986,550.3,-12.2,13,-35.3,5.9,347,eor
4928,2021060112,866,-999,48.83,9.17,4995,549.6,-12.3,12,-35.7,6,347,eor
4928,2021060112,868,-999,48.83,9.17,5002,549,-12.3,12,-36,6,348,eor
4928,2021060112,870,-999,48.83,9.17,5012,548.4,-12.4,12,-36.1,6.1,348,eor
4928,2021060112,872,-999,48.83,9.17,5020,547.8,-12.5,12,-36.1,6.1,348,eor
4928,2021060112,874,-999,48.83,9.17,5029,547.2,-12.6,12,-36.1,6.2,349,eor
4928,2021060112,876,-999,48.83,9.17,5038,546.6,-12.6,12,-36.3,6.3,349,eor
4928,2021060112,878,-999,48.83,9.17,5047,545.9,-12.7,11,-36.8,6.3,350,eor
4928,2021060112,880,-999,48.83,9.17,5055,545.3,-12.7,11,-37.3,6.4,350,eor
4928,2021060112,882,-999,48.83,9.17,5064,544.7,-12.8,11,-37.4,6.5,350,eor
4928,2021060112,884,-999,48.83,9.17,5073,544,-12.8,11,-37.1,6.5,350,eor
4928,2021060112,886,-999,48.83,9.17,5082,543.3,-12.9,11,-37,6.6,350,eor
4928,2021060112,888,-999,48.83,9.17,5094,542.5,-12.9,11,-37.4,6.7,351,eor
4928,2021060112,890,-999,48.83,9.17,5107,541.6,-13,11,-37.6,6.7,351,eor
4928,2021060112,892,-999,48.83,9.17,5121,540.8,-13.1,11,-37.8,6.8,351,eor
4928,2021060112,894,-999,48.83,9.17,5131,540,-13.2,11,-37.8,6.8,352,eor
4928,2021060112,896,-999,48.83,9.17,5140,539.2,-13.3,11,-37.7,6.9,352,eor
4928,2021060112,898,-999,48.83,9.17,5151,538.5,-13.4,11,-37.7,7,353,eor
4928,2021060112,900,-999,48.83,9.17,5161,537.8,-13.5,11,-38.1,7,354,eor
4928,2021060112,902,-999,48.83,9.17,5172,537,-13.5,10,-38.7,7.1,355,eor
4928,2021060112,904,-999,48.83,9.17,5182,536.3,-13.6,10,-39.2,7.2,356,eor
4928,2021060112,906,-999,48.83,9.17,5192,535.6,-13.7,9,-39.5,7.3,357,eor
4928,2021060112,908,-999,48.83,9.17,5203,534.8,-13.7,9,-39.7,7.4,358,eor
4928,2021060112,910,-999,48.83,9.17,5215,534,-13.8,9,-40,7.5,359,eor
4928,2021060112,912,-999,48.83,9.17,5224,533.3,-13.9,9,-40.2,7.6,360,eor
4928,2021060112,914,-999,48.83,9.17,5236,532.5,-13.9,9,-40.6,7.6,0,eor
4928,2021060112,916,-999,48.82,9.17,5248,531.6,-14,8,-40.9,7.7,1,eor
4928,2021060112,918,-999,48.82,9.17,5260,530.8,-14,9,-40.7,7.7,1,eor
4928,2021060112,920,-999,48.82,9.17,5273,529.9,-14.1,9,-40.2,7.7,2,eor
4928,2021060112,922,-999,48.82,9.17,5284,529.1,-14.2,9,-40.3,7.7,2,eor
4928,2021060112,924,-999,48.82,9.17,5299,528.2,-14.3,9,-40.6,7.6,3,eor
4928,2021060112,926,-999,48.82,9.17,5311,527.4,-14.4,9,-40.4,7.5,3,eor
4928,2021060112,928,-999,48.82,9.17,5321,526.6,-14.5,9,-40.4,7.4,3,eor
4928,2021060112,930,-999,48.82,9.17,5330,525.9,-14.5,9,-40.3,7.3,4,eor
4928,2021060112,932,-999,48.82,9.17,5341,525.2,-14.6,9,-40.2,7.1,4,eor
4928,2021060112,934,-999,48.82,9.17,5350,524.5,-14.7,9,-40.6,7,4,eor
4928,2021060112,936,-999,48.82,9.17,5360,523.9,-14.8,9,-41,6.8,4,eor
4928,2021060112,938,-999,48.82,9.17,5370,523.2,-14.8,9,-40.7,6.6,4,eor
4928,2021060112,940,-999,48.82,9.17,5377,522.6,-14.9,9,-40.4,6.4,4,eor
4928,2021060112,942,-999,48.82,9.17,5387,522,-15,10,-40.3,6.3,3,eor
4928,2021060112,944,-999,48.82,9.17,5394,521.4,-15,10,-40.4,6.1,3,eor
4928,2021060112,946,-999,48.82,9.17,5405,520.8,-15.1,10,-40.4,5.9,2,eor
4928,2021060112,948,-999,48.82,9.17,5412,520.2,-15.2,10,-40.5,5.8,2,eor
4928,2021060112,950,-999,48.82,9.17,5421,519.5,-15.2,9,-40.8,5.7,1,eor
4928,2021060112,952,-999,48.82,9.17,5435,518.7,-15.3,9,-41.1,5.6,1,eor
4928,2021060112,954,-999,48.82,9.17,5448,517.9,-15.3,9,-41.1,5.5,1,eor
4928,2021060112,956,-999,48.82,9.17,5460,517.1,-15.4,9,-41.4,5.4,2,eor
4928,2021060112,958,-999,48.82,9.17,5468,516.5,-15.4,9,-41.5,5.4,2,eor
4928,2021060112,960,-999,48.82,9.17,5476,515.8,-15.5,9,-41.3,5.4,3,eor
4928,2021060112,962,-999,48.82,9.17,5486,515.1,-15.5,10,-40.8,5.5,4,eor
4928,2021060112,964,-999,48.82,9.17,5498,514.3,-15.6,10,-40.5,5.5,5,eor
4928,2021060112,966,-999,48.82,9.17,5510,513.5,-15.7,10,-40.3,5.6,6,eor
4928,2021060112,968,-999,48.82,9.17,5522,512.7,-15.9,11,-40.1,5.7,7,eor
4928,2021060112,970,-999,48.82,9.17,5536,511.9,-16,11,-40.3,5.8,7,eor
4928,2021060112,972,-999,48.82,9.17,5548,511.1,-16.1,10,-40.8,5.9,8,eor
4928,2021060112,974,-999,48.82,9.17,5557,510.4,-16.1,10,-41.3,5.9,8,eor
4928,2021060112,976,-999,48.82,9.17,5565,509.8,-16.2,9,-41.5,6,8,eor
4928,2021060112,978,-999,48.82,9.17,5575,509.1,-16.2,9,-41.7,6.1,7,eor
4928,2021060112,980,-999,48.82,9.17,5586,508.4,-16.3,9,-41.8,6.1,7,eor
4928,2021060112,982,-999,48.82,9.17,5597,507.7,-16.3,9,-41.8,6.1,6,eor
4928,2021060112,984,-999,48.82,9.17,5608,506.9,-16.4,9,-41.8,6.1,6,eor
4928,2021060112,986,-999,48.82,9.17,5620,506.1,-16.5,9,-41.9,6.2,5,eor
4928,2021060112,988,-999,48.82,9.17,5631,505.4,-16.5,9,-42.1,6.2,4,eor
4928,2021060112,990,-999,48.82,9.17,5642,504.6,-16.5,9,-42.1,6.2,4,eor
4928,2021060112,992,-999,48.82,9.17,5652,503.9,-16.6,9,-42,6.3,4,eor
4928,2021060112,994,-999,48.82,9.17,5662,503.2,-16.7,10,-41.8,6.3,4,eor
4928,2021060112,996,-999,48.82,9.17,5675,502.5,-16.7,10,-41.6,6.4,4,eor
4928,2021060112,998,-999,48.82,9.17,5685,501.7,-16.8,10,-41.5,6.4,5,eor
4928,2021060112,1000,-999,48.82,9.17,5698,500.9,-17,10,-41.4,6.5,5,eor
4928,2021060112,1002,-999,48.82,9.17,5709,500.1,-17.1,10,-41.3,6.6,6,eor
4928,2021060112,1004,-999,48.82,9.17,5721,499.4,-17.2,10,-41.3,6.7,6,eor
4928,2021060112,1006,-999,48.82,9.17,5732,498.6,-17.3,11,-41.2,6.8,6,eor
4928,2021060112,1008,-999,48.82,9.17,5743,497.8,-17.4,11,-41.1,6.9,7,eor
4928,2021060112,1010,-999,48.82,9.17,5756,497,-17.5,11,-41,7,7,eor
4928,2021060112,1012,-999,48.82,9.17,5769,496.2,-17.6,11,-41,7,7,eor
4928,2021060112,1014,-999,48.82,9.17,5780,495.5,-17.7,11,-41.1,7,7,eor
4928,2021060112,1016,-999,48.82,9.17,5790,494.8,-17.8,11,-41.2,7,7,eor
4928,2021060112,1018,-999,48.82,9.17,5799,494.2,-17.9,11,-41.2,7,7,eor
4928,2021060112,1020,-999,48.82,9.17,5807,493.6,-18,11,-41.1,7,7,eor
4928,2021060112,1022,-999,48.82,9.17,5816,493,-18.1,12,-41.1,6.9,7,eor
4928,2021060112,1024,-999,48.82,9.17,5825,492.4,-18.1,12,-41,6.8,7,eor
4928,2021060112,1026,-999,48.82,9.17,5834,491.8,-18.2,12,-41,6.8,7,eor
4928,2021060112,1028,-999,48.82,9.17,5845,491,-18.3,12,-40.9,6.7,7,eor
4928,2021060112,1030,-999,48.82,9.17,5858,490.3,-18.5,12,-40.8,6.6,7,eor
4928,2021060112,1032,-999,48.82,9.17,5871,489.5,-18.6,12,-40.8,6.6,7,eor
4928,2021060112,1034,-999,48.82,9.17,5881,488.8,-18.6,12,-40.9,6.6,7,eor
4928,2021060112,1036,-999,48.82,9.17,5890,488.1,-18.7,12,-40.9,6.5,7,eor
4928,2021060112,1038,-999,48.82,9.17,5900,487.4,-18.8,13,-40.8,6.6,7,eor
4928,2021060112,1040,-999,48.82,9.17,5911,486.7,-18.9,13,-40.9,6.6,7,eor
4928,2021060112,1042,-999,48.82,9.17,5923,486,-19,13,-40.9,6.6,7,eor
4928,2021060112,1044,-999,48.82,9.17,5935,485.3,-19.2,13,-40.9,6.7,7,eor
4928,2021060112,1046,-999,48.82,9.17,5946,484.5,-19.3,13,-40.9,6.7,7,eor
4928,2021060112,1048,-999,48.82,9.17,5958,483.8,-19.4,13,-40.9,6.8,7,eor
4928,2021060112,1050,-999,48.82,9.17,5969,483,-19.5,13,-40.9,6.9,7,eor
4928,2021060112,1052,-999,48.82,9.17,5981,482.2,-19.6,13,-40.9,6.9,7,eor
4928,2021060112,1054,-999,48.82,9.17,5993,481.4,-19.7,14,-40.8,7,7,eor
4928,2021060112,1056,-999,48.82,9.16,6006,480.6,-19.8,14,-40.7,7.1,8,eor
4928,2021060112,1058,-999,48.82,9.16,6019,479.9,-19.9,14,-40.7,7.1,8,eor
4928,2021060112,1060,-999,48.82,9.16,6029,479.2,-20,14,-40.9,7.2,8,eor
4928,2021060112,1062,-999,48.82,9.16,6039,478.5,-20,14,-40.9,7.2,8,eor
4928,2021060112,1064,-999,48.82,9.16,6048,477.8,-20.1,14,-40.8,7.2,8,eor
4928,2021060112,1066,-999,48.82,9.16,6061,477,-20.2,14,-40.8,7.2,8,eor
4928,2021060112,1068,-999,48.82,9.16,6074,476.3,-20.3,14,-40.9,7.2,8,eor
4928,2021060112,1070,-999,48.82,9.16,6086,475.5,-20.4,14,-41.1,7.2,8,eor
4928,2021060112,1072,-999,48.82,9.16,6098,474.7,-20.5,14,-41.2,7.1,8,eor
4928,2021060112,1074,-999,48.82,9.16,6110,473.9,-20.6,14,-41.3,7.1,8,eor
4928,2021060112,1076,-999,48.82,9.16,6122,473.2,-20.8,14,-41.4,7.1,8,eor
4928,2021060112,1078,-999,48.82,9.16,6131,472.6,-20.8,14,-41.4,7.1,7,eor
4928,2021060112,1080,-999,48.82,9.16,6141,471.9,-20.9,14,-41.3,7.1,7,eor
4928,2021060112,1082,-999,48.82,9.16,6151,471.2,-21,15,-41.3,7.1,6,eor
4928,2021060112,1084,-999,48.82,9.16,6162,470.5,-21.1,15,-41.3,7.1,5,eor
4928,2021060112,1086,-999,48.81,9.16,6176,469.8,-21.3,15,-41.3,7.2,4,eor
4928,2021060112,1088,-999,48.81,9.16,6189,469,-21.4,15,-41.3,7.3,3,eor
4928,2021060112,1090,-999,48.81,9.16,6198,468.4,-21.5,15,-41.4,7.4,3,eor
4928,2021060112,1092,-999,48.81,9.16,6206,467.8,-21.5,15,-41.3,7.4,2,eor
4928,2021060112,1094,-999,48.81,9.16,6215,467.1,-21.6,15,-41.2,7.5,1,eor
4928,2021060112,1096,-999,48.81,9.16,6225,466.5,-21.7,16,-41.2,7.6,360,eor
4928,2021060112,1098,-999,48.81,9.16,6237,465.8,-21.8,16,-41.1,7.7,359,eor
4928,2021060112,1100,-999,48.81,9.16,6250,465,-21.9,16,-41.1,7.8,358,eor
4928,2021060112,1102,-999,48.81,9.16,6263,464.2,-22,16,-41.3,7.8,358,eor
4928,2021060112,1104,-999,48.81,9.16,6274,463.4,-22.1,16,-41.3,7.9,357,eor
4928,2021060112,1106,-999,48.81,9.16,6288,462.6,-22.2,16,-41.5,7.9,357,eor
4928,2021060112,1108,-999,48.81,9.16,6300,461.9,-22.3,15,-42.2,7.9,356,eor
4928,2021060112,1110,-999,48.81,9.16,6311,461.2,-22.4,15,-42.2,7.9,356,eor
4928,2021060112,1112,-999,48.81,9.16,6322,460.4,-22.4,15,-41.9,7.9,356,eor
4928,2021060112,1114,-999,48.81,9.16,6334,459.7,-22.6,16,-41.7,7.9,356,eor
4928,2021060112,1116,-999,48.81,9.16,6348,458.9,-22.7,16,-41.6,7.9,356,eor
4928,2021060112,1118,-999,48.81,9.16,6361,458,-22.8,17,-41.5,7.8,356,eor
4928,2021060112,1120,-999,48.81,9.16,6374,457.2,-22.9,17,-41.4,7.8,356,eor
4928,2021060112,1122,-999,48.81,9.16,6387,456.5,-23,17,-41.4,7.8,356,eor
4928,2021060112,1124,-999,48.81,9.16,6398,455.8,-23.1,17,-41.4,7.7,356,eor
4928,2021060112,1126,-999,48.81,9.16,6407,455.1,-23.2,17,-41.5,7.7,356,eor
4928,2021060112,1128,-999,48.81,9.16,6418,454.4,-23.3,17,-41.6,7.6,357,eor
4928,2021060112,1130,-999,48.81,9.16,6432,453.6,-23.4,17,-41.6,7.6,357,eor
4928,2021060112,1132,-999,48.81,9.16,6445,452.8,-23.5,17,-41.8,7.5,357,eor
4928,2021060112,1134,-999,48.81,9.16,6458,452.1,-23.6,17,-41.9,7.5,358,eor
4928,2021060112,1136,-999,48.81,9.16,6469,451.3,-23.7,17,-42,7.4,358,eor
4928,2021060112,1138,-999,48.81,9.16,6481,450.6,-23.8,17,-42.4,7.3,358,eor
4928,2021060112,1140,-999,48.81,9.16,6492,449.9,-23.9,16,-42.7,7.2,358,eor
4928,2021060112,1142,-999,48.81,9.16,6505,449.1,-24.1,16,-42.7,7.2,358,eor
4928,2021060112,1144,-999,48.81,9.16,6519,448.4,-24.2,16,-42.8,7.1,358,eor
4928,2021060112,1146,-999,48.81,9.16,6529,447.7,-24.2,16,-42.9,7.1,358,eor
4928,2021060112,1148,-999,48.81,9.16,6538,447.1,-24.3,16,-43,7,358,eor
4928,2021060112,1150,-999,48.81,9.16,6547,446.5,-24.4,17,-42.9,7,358,eor
4928,2021060112,1152,-999,48.81,9.16,6555,446,-24.5,17,-42.8,7,357,eor
4928,2021060112,1154,-999,48.81,9.16,6564,445.4,-24.5,17,-42.8,7,357,eor
4928,2021060112,1156,-999,48.81,9.16,6574,444.9,-24.6,17,-43,7,356,eor
4928,2021060112,1158,-999,48.81,9.16,6584,444.3,-24.7,16,-43.2,7,355,eor
4928,2021060112,1160,-999,48.81,9.16,6594,443.6,-24.8,17,-43.2,7,354,eor
